pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g,cwsn_sch_type,rte_25p_admission_yn,estd_year,certified_fit_india_yn,is_nsqf,prevoc_yn,stc_yn,smdc_pta_yn,smdc_pta_meeting,remedial_tch_enrol,learner_holistic_rptcard_yn,facility_building_status,facility_no_building_blocks,facility_pucca_building_blocks,facility_boundary_wall,facility_total_class_rooms,facility_other_rooms,facility_classrooms_in_good_condition,facility_classrooms_needs_minor_repair,facility_classrooms_needs_major_repair,facility_separate_room_for_hm,facility_total_boys_toilet,facility_total_boys_func_toilet,facility_total_girls_toilet,facility_total_girls_func_toilet,facility_total_boys_cwsn_toilet,facility_func_boys_cwsn_friendly,facility_total_girls_cwsn_toilet,facility_func_girls_cwsn_friendly,facility_urinal_boys,facility_urinal_girls,facility_handwash_near_toilet,facility_hand_pump_yn,facility_well_prot_yn,facility_tap_yn,facility_othsrc_yn,facility_well_unprot_yn,facility_pack_water_yn,facility_hand_pump_fun_yn,facility_well_prot_fun_yn,facility_tap_fun_yn,facility_othsrc_fun_yn,facility_well_unprot_fun_yn,facility_pack_water_fun_yn,facility_rain_water_harvesting,facility_handwash_facility_for_meal,facility_electricity_availability,facility_solar_panel,facility_library_availability,facility_book_bank,facility_reading_corner,facility_playground_available,facility_playground_alt_yn,facility_medical_checkups,facility_availability_ramps,facility_availability_of_handrails,facility_furniture_availability,facility_phy_lab_cond,facility_chem_lab_cond,facility_bio_lab_cond,facility_math_lab_cond,facility_lang_lab_cond,facility_geo_lab_cond,facility_home_sc_lab_cond,facility_psycho_lab_cond,facility_comp_lab_cond,facility_comp_ict_lab_yn,facility_ict_lab_yn,facility_laptop,facility_tablet,facility_desktop,facility_digiboard,facility_teachdev_tot,facility_server_tot,facility_smart_class_tv_tot,facility_projector,facility_printer,facility_internet,facility_dth,facility_spl_educator_yn,facility_librarian_yn,facility_land_avl_yn,facility_kitchen_garden_yn,facility_staff_qtr_yn,facility_tinkering_lab_yn,facility_boarding_pri_yn,facility_boarding_upr_yn,facility_boarding_sec_yn,facility_boarding_hsec_yn,facility_cyber_safety,facility_psycho_social,facility_enrichment_activities,safety_sdmp_plan_yn,safety_struct_safaud_yn,safety_nonstr_safaud_yn,safety_cctv_cam_yn,safety_fire_ext_yn,safety_nodal_tch_yn,safety_safty_trng_yn,safety_dismgmt_taug_yn,safety_slfdef_grt_yn,safety_slfdef_trained,safety_guide_display_yn,safety_tch_first_level_counsellor,safety_safe_sec_audit,safety_teacher_displaying_photo,safety_vidya_pravesh,safety_stu_atndnc_yn,safety_tch_atndnc_yn,safety_sch_youth_club_yn,safety_sch_eco_club_yn,safety_tch_icard_yn,safety_self_cert_obtained_yn
7665940,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Seeri,Siri,Narayanbagar,1,3,1,5,1,246455,2,2,3,0,2,4,14,19,0,0,0,2,2,1,225,1,0,0,0,0,0,0,9,9,1992,1,2,9,2,2,0,5,1,3,2,2,1,2,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,1,1,1,2,1,9,0,1,1,2,1,1,2,2,1,1,1,2
3247776,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Maikholi,Maikholi,Gairsain,1,3,1,5,1,246431,2,2,3,0,2,4,14,19,0,0,0,1,2,1,7,1,0,0,0,0,0,0,9,9,1940,1,2,9,2,1,10,0,1,3,3,2,2,3,4,3,0,0,1,2,2,2,2,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,115,0,1.0,1,1,1,2,1,1,2,1,9,0,1,1,2,1,1,2,2,1,1,1,1
8383272,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kandari Khor,Kandari Khor,Gairsain,1,3,1,5,1,246486,2,2,3,0,2,4,19,14,0,0,0,2,2,2,235,1,0,0,0,0,0,0,9,9,1988,1,2,9,2,1,8,0,1,3,1,1,1,3,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,2,1,9,0,1,1,1,1,1,2,2,1,1,1,1
2777635,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sutol,Sutol,Ghat,1,3,1,5,1,246435,2,2,3,0,2,4,19,14,0,0,0,1,2,2,0,1,0,1,0,0,0,2,9,9,1949,2,2,9,2,1,2,0,1,3,2,1,2,3,1,1,2,0,1,2,1,2,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,2,1,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,1,1,2,1,1,1
6779996,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Kalgoth,Kalgoth,Joshimath,1,3,1,5,1,246472,2,2,3,0,2,4,19,14,0,0,0,2,2,1,225,1,0,0,0,0,1,0,9,9,2008,1,2,9,2,2,0,0,2,3,1,1,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
1688315,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chidanga Talla,Chidinga Talla,Narayanbagar,1,3,1,5,1,246481,2,2,3,0,2,4,19,14,0,0,0,2,2,1,226,1,0,0,1,0,1,0,9,9,1971,1,2,9,2,2,0,2,1,3,1,0,5,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,17,15,1.0,1,1,1,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,2
4352601,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pilang Chatoli,Pilang,Dasholi,1,3,1,5,1,246424,2,2,3,0,2,4,19,14,0,0,0,1,2,1,224,1,0,0,1,0,0,1,9,9,1960,1,2,9,2,2,0,2,1,3,1,1,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,3,1,1,2,2,1,1,1,1
3079887,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Silkhola Laga Ichchholi,Dewal (Selkhola),Dewal,2,3,1,8,5,246427,2,2,3,0,2,19,4,14,0,0,0,1,1,9,210,1,1,1,1,0,1,1,9,9,2003,9,2,2,2,9,0,0,9,2,13,13,1,13,11,13,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,2,0,0,2,1,2,3,2,2,2,9,9,2,9,9,9,0,0,,1,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,1,2,2,2,2
2852155,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kot,Kot,Gairsain,2,3,1,8,5,246486,2,2,3,0,2,4,19,0,0,0,0,1,2,9,0,1,5,4,0,0,0,0,9,9,2006,9,2,2,2,9,0,0,9,1,1,1,1,7,8,7,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1
9905861,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,5,3,6,12,5,246429,2,2,3,0,2,4,19,14,0,2,2,1,9,9,0,1,0,0,0,0,0,0,9,9,1991,9,2,2,2,9,0,0,9,1,3,3,1,13,6,13,0,0,1,4,4,3,3,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,2,2,2,2,4,4,4,4,4,1,9,1,0,5,0,1,1,1,1,1,1,2,3,2,1,1,2,2,9,9,2,2,0,0,,1,1,1,1,1,1,1,1,2,0,1,2,1,1,2,2,2,1,1,1,2
5714816,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Gulabkoti,Gulab Koti,Joshimath,1,3,1,5,1,246472,2,2,3,0,2,4,19,14,0,0,0,1,2,2,224,1,0,0,0,0,0,0,9,9,1964,2,2,9,2,1,11,1,2,3,1,1,5,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,2,2,2,1,1,1,1,9,0,1,2,1,1,2,2,2,2,1,1,1
1307651,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mandal,Mandal,Dasholi,1,3,1,5,5,246401,2,2,3,0,2,19,4,14,18,0,0,1,1,9,223,1,7,1,0,0,0,0,9,9,1990,9,2,9,2,9,0,0,9,1,8,6,1,8,6,8,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,3,2,2,2,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,9,0,1,1,1,1,1,1,1,2,1,1,1
7970995,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pajyana,Panjyana,Gairsain,5,3,6,12,1,246428,2,2,3,0,2,4,0,0,0,2,2,2,9,9,237,1,0,0,0,0,0,0,9,9,1986,1,2,2,2,1,2,0,1,3,2,2,3,8,3,8,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,2,2,9,0,0,4,0,0,0,2,1,2,1,1,3,2,1,1,2,2,9,9,2,2,194,194,1.0,1,1,1,1,1,1,2,1,1,75,1,1,1,1,1,2,2,1,1,1,1
3447894,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Semdugara,Semdungra,Dasholi,4,3,6,8,1,246424,2,2,3,0,2,4,19,0,0,0,0,2,9,9,225,1,0,0,0,0,0,0,9,9,2005,1,2,2,2,2,0,0,1,3,1,1,2,3,2,1,0,2,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,2,0,1,1,2,1,2,1,1,9,9,9,9,9,9,16,16,1.0,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,1
3783467,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Chula,Chula,Karnaprayag,7,3,6,10,1,246455,2,2,3,0,2,4,19,14,0,2,0,2,9,9,230,1,0,0,0,0,0,0,9,9,1978,1,2,2,2,1,3,4,1,3,3,2,2,5,2,0,3,2,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,2,2,9,9,2,9,24,0,1.0,1,1,1,2,1,1,1,1,1,9,1,1,3,1,1,2,2,1,1,1,1
3499661,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kafoli Malli,Kafoli,Narayanbagar,8,3,9,10,4,246453,2,2,3,0,2,4,19,14,0,2,0,2,9,9,224,1,0,0,0,0,0,0,9,9,1998,1,2,9,2,1,3,4,2,1,3,3,5,4,5,4,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,1,1,1,2,3,1,2,1,2,2,9,9,2,9,28,28,1.0,1,1,1,2,1,1,2,1,2,0,1,1,6,1,1,2,2,1,1,1,2
4855932,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gauhana,Gauna,Dasholi,5,3,6,12,1,246424,2,2,3,0,2,4,14,19,0,2,2,2,9,9,198,1,0,0,0,0,0,0,9,9,1990,1,2,2,2,1,3,80,1,3,8,8,7,10,3,7,3,0,1,8,8,10,10,1,1,0,0,8,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,4,1,2,0,0,6,0,0,0,1,1,3,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1.0,1,1,1,1,1,1,1,1,1,44,1,1,5,1,1,2,2,1,1,1,1
6479396,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Langsi,Langasi,Joshimath,1,3,1,5,1,246472,2,2,3,0,2,4,0,0,0,0,0,1,2,1,225,1,0,0,0,0,0,0,9,9,1955,1,2,9,2,2,0,0,1,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,2,5,1,2,2,2,1,1,1,1
1606632,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Luntara,Luntara,Ghat,1,3,1,5,1,246435,2,2,3,0,2,4,19,14,0,0,0,2,2,2,224,1,0,0,0,0,0,0,9,9,1986,1,2,9,2,2,0,0,2,3,1,0,2,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
6407718,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kandalaga Kwidhi,Kanda,Pokhari,1,3,1,5,1,246429,2,2,3,0,2,4,14,19,0,0,0,2,2,2,0,1,0,0,0,0,1,2,9,9,1997,1,2,9,2,2,0,0,1,3,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,2,1,1,1
1943144,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Mona Gwar,Angtoli,Narayanbagar,1,3,1,5,1,246453,2,2,3,0,2,4,0,0,0,0,0,2,2,1,226,1,0,0,0,0,0,0,9,9,1985,1,2,9,2,2,0,0,1,3,1,0,7,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,3,3,1.0,1,1,1,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,2
9202938,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pana,Pana,Dasholi,1,3,1,5,1,246424,2,2,3,0,2,4,0,0,0,0,0,2,2,2,230,1,0,0,0,0,0,0,9,9,1953,1,2,9,2,1,7,0,1,3,1,0,1,2,2,2,0,0,1,2,2,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,1,3,2,1,1,9,9,2,9,9,9,15,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,2,1,1,1
9089261,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Gogana Talla,Gogna Malla,Gairsain,1,3,1,5,1,246431,2,2,3,0,2,4,0,0,0,0,0,2,2,1,224,1,0,0,0,0,0,0,9,9,1970,1,2,9,2,1,4,0,1,3,1,1,5,3,3,3,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
7631149,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Gairwaram,Gair Baram,Narayanbagar,8,3,9,10,4,246481,2,2,3,0,2,4,0,0,0,2,0,2,9,9,232,1,0,0,0,0,0,0,9,9,1999,1,2,9,2,1,2,5,1,1,3,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,1,1,2,3,2,1,2,2,2,9,9,2,9,0,0,1.0,1,1,2,2,1,1,1,1,2,0,1,1,2,1,1,1,1,1,1,1,2
4427191,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Chamoli Chetrapaal Ward No.11,,,,1,3,1,5,1,246424,2,2,3,0,2,4,0,0,0,0,0,1,2,1,227,1,0,0,0,0,0,0,9,9,1865,1,2,9,2,2,0,0,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,9,9,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
7118372,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sainu,Seinu,Karnaprayag,1,3,1,5,1,246474,2,2,3,0,2,4,0,0,0,0,0,1,2,2,230,1,0,0,0,0,0,1,9,9,1962,1,2,9,2,2,0,3,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,1,0,0,1,2,3,2,1,1,9,9,2,9,9,9,10,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
1772679,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bandwara,Banadwara,Dasholi,1,3,1,5,1,246401,2,2,3,0,2,4,19,14,0,0,0,2,2,1,230,1,0,0,0,0,2,0,9,9,1956,1,2,9,2,1,0,0,1,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,1,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
1133942,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,1,3,1,5,1,246441,2,2,3,0,2,4,0,0,0,0,0,1,2,1,223,1,0,0,0,0,1,2,9,9,1996,1,2,9,2,2,0,3,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,13,0,1.0,1,2,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
1267991,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mason,Mason,Dasholi,1,3,1,5,1,246449,2,2,3,0,2,4,0,0,0,0,0,1,2,2,224,1,0,0,0,0,0,0,9,9,1972,1,2,9,2,2,0,0,2,3,1,1,2,3,6,3,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
1118379,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Ganai,Ganai,Joshimath,1,3,1,5,1,246472,2,2,3,0,2,4,19,14,0,0,0,2,2,2,224,1,0,0,0,0,0,0,9,9,1948,2,2,9,1,1,0,23,1,3,2,0,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,115,115,1.0,1,1,2,2,1,1,1,1,9,0,1,1,3,1,1,2,2,1,1,1,1
9131596,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kothara,Kothra,Narayanbagar,1,3,1,5,1,246453,2,2,3,0,2,4,19,14,0,0,0,2,2,2,225,1,0,0,0,0,0,0,9,9,1996,1,2,9,2,2,0,0,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,2,1,2,1,9,9,2,9,9,9,2,2,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,2
4206155,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dothla,Dothla,Karnaprayag,1,3,1,5,1,246446,2,2,3,0,2,4,0,0,0,0,0,2,2,1,230,1,0,0,0,0,0,0,9,9,1992,1,2,9,2,2,0,2,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,8,8,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
1116139,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Dhogarikandai,Dogdi Kandaie,Dasholi,1,3,1,5,1,246401,2,2,3,0,2,4,0,0,0,0,0,2,2,2,220,1,0,0,0,0,0,0,9,9,1966,1,2,9,2,1,3,5,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,1,1,1,1,1
1961414,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,,,1,3,1,5,1,246443,2,2,3,0,2,4,19,14,0,0,0,2,2,2,225,1,0,0,0,0,0,0,9,9,1953,1,2,9,2,1,13,0,1,3,2,2,1,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,18,18,1.0,1,1,1,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
4898449,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Narayan Bagad,Narayan Bagar,Narayanbagar,2,3,1,8,5,246455,2,2,3,0,2,4,19,0,0,0,0,1,1,9,218,1,1,0,1,0,2,3,9,9,1994,9,2,2,2,9,0,0,9,1,1,1,1,10,1,10,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,0,1,3,1,2,3,2,2,2,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,2,0,1,1,6,1,2,1,1,1,1,1,2
5582604,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,2,3,1,8,5,246443,2,2,3,0,2,4,19,14,0,0,0,1,1,9,232,1,5,2,1,0,0,0,9,9,1988,9,2,2,2,9,0,0,9,1,2,2,1,8,5,8,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,7,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,2,0,2,2,6,1,1,2,2,1,1,1,1
